seed,family,u_in,h0,inlet,outlet,cfl_init,n_iter,converged,r0_ratio
611,pins,0.2616055352285543,0.0019209873327305713,north,east,4.0,8,True,1.0
611,pins,0.2616055352285543,0.0019209873327305713,north,east,8.0,7,True,1.0
611,pins,0.2616055352285543,0.0019209873327305713,north,east,16.0,6,True,1.0
612,serpentine,0.6892088949838192,0.0006108287163554143,west,north,1.0,9,True,1.0
612,serpentine,0.6892088949838192,0.0006108287163554143,west,north,2.0,8,True,1.0
612,serpentine,0.6892088949838192,0.0006108287163554143,west,north,4.0,7,True,1.0
612,serpentine,0.6892088949838192,0.0006108287163554143,west,north,8.0,6,True,1.0
612,serpentine,0.6892088949838192,0.0006108287163554143,west,north,16.0,8,True,1.0
614,serpentine,0.5038976043741377,0.00037891990202296286,west,east,1.0,8,True,1.0
614,serpentine,0.5038976043741377,0.00037891990202296286,west,east,2.0,7,True,1.0
607,blobs,1.9320563418019407,0.0013125173674760487,north,west,8.0,28,True,1.0
607,blobs,1.9320563418019407,0.0013125173674760487,north,west,16.0,12,True,1.0
614,serpentine,0.5038976043741377,0.00037891990202296286,west,east,4.0,6,True,1.0
614,serpentine,0.5038976043741377,0.00037891990202296286,west,east,8.0,5,True,1.0
614,serpentine,0.5038976043741377,0.00037891990202296286,west,east,16.0,7,True,1.0
615,pins,0.33815401347122237,0.000627222925118429,south,west,1.0,7,True,1.0
615,pins,0.33815401347122237,0.000627222925118429,south,west,2.0,7,True,1.0
615,pins,0.33815401347122237,0.000627222925118429,south,west,4.0,6,True,1.0
615,pins,0.33815401347122237,0.000627222925118429,south,west,8.0,5,True,1.0
615,pins,0.33815401347122237,0.000627222925118429,south,west,16.0,5,True,1.0
613,quad,0.9640153000436279,0.001874789807979362,south,south,1.0,15,True,1.0
613,quad,0.9640153000436279,0.001874789807979362,south,south,2.0,12,True,1.0
613,quad,0.9640153000436279,0.001874789807979362,south,south,4.0,10,True,1.0
613,quad,0.9640153000436279,0.001874789807979362,south,south,8.0,29,True,1.0
617,serpentine,0.3167819351431647,0.0005127309686643024,west,east,2.0,7,True,1.0
617,serpentine,0.3167819351431647,0.0005127309686643024,west,east,4.0,6,True,1.0
613,quad,0.9640153000436279,0.001874789807979362,south,south,16.0,17,True,1.0
617,serpentine,0.3167819351431647,0.0005127309686643024,west,east,1.0,8,True,1.0
617,serpentine,0.3167819351431647,0.0005127309686643024,west,east,8.0,7,True,1.0
617,serpentine,0.3167819351431647,0.0005127309686643024,west,east,16.0,7,True,1.0
616,grf,0.39719052288123863,0.0022019475741311004,east,north,4.0,8,True,1.0
616,grf,0.39719052288123863,0.0022019475741311004,east,north,8.0,7,True,1.0
616,grf,0.39719052288123863,0.0022019475741311004,east,north,1.0,11,True,1.0
616,grf,0.39719052288123863,0.0022019475741311004,east,north,2.0,9,True,1.0
618,sin2d,0.21486345046351008,0.0012507178832750162,north,north,2.0,7,True,1.0
618,sin2d,0.21486345046351008,0.0012507178832750162,north,north,4.0,6,True,1.0
616,grf,0.39719052288123863,0.0022019475741311004,east,north,16.0,6,True,1.0
618,sin2d,0.21486345046351008,0.0012507178832750162,north,north,1.0,9,True,1.0
618,sin2d,0.21486345046351008,0.0012507178832750162,north,north,8.0,6,True,1.0
618,sin2d,0.21486345046351008,0.0012507178832750162,north,north,16.0,6,True,1.0
597,serpentine,0.3461854420298826,0.0011456833572107811,south,north,4.0,120,False,1.0
597,serpentine,0.3461854420298826,0.0011456833572107811,south,north,8.0,120,False,1.0
597,serpentine,0.3461854420298826,0.0011456833572107811,south,north,16.0,120,False,1.0
619,quad,1.7837962630615476,0.0009321824050585743,west,north,1.0,12,True,1.0
597,serpentine,0.3461854420298826,0.0011456833572107811,south,north,1.0,120,False,1.0
597,serpentine,0.3461854420298826,0.0011456833572107811,south,north,2.0,120,False,1.0
619,quad,1.7837962630615476,0.0009321824050585743,west,north,2.0,10,True,1.0
619,quad,1.7837962630615476,0.0009321824050585743,west,north,4.0,9,True,1.0
620,pins,0.45939785083709217,0.0008687952328505228,south,east,1.0,8,True,1.0
620,pins,0.45939785083709217,0.0008687952328505228,south,east,2.0,7,True,1.0
619,quad,1.7837962630615476,0.0009321824050585743,west,north,8.0,10,True,1.0
619,quad,1.7837962630615476,0.0009321824050585743,west,north,16.0,8,True,1.0
620,pins,0.45939785083709217,0.0008687952328505228,south,east,4.0,6,True,1.0
620,pins,0.45939785083709217,0.0008687952328505228,south,east,8.0,7,True,1.0
620,pins,0.45939785083709217,0.0008687952328505228,south,east,16.0,7,True,1.0
622,quad,0.2045879183680688,0.00034131764659327426,west,east,1.0,6,True,1.0
622,quad,0.2045879183680688,0.00034131764659327426,west,east,2.0,5,True,1.0
622,quad,0.2045879183680688,0.00034131764659327426,west,east,4.0,5,True,1.0
622,quad,0.2045879183680688,0.00034131764659327426,west,east,8.0,4,True,1.0
622,quad,0.2045879183680688,0.00034131764659327426,west,east,16.0,4,True,1.0
602,sin2d,1.1784474032932182,0.0023145491763372846,east,north,8.0,120,False,1.0
602,sin2d,1.1784474032932182,0.0023145491763372846,east,north,16.0,17,True,1.0
621,quad,1.7590977775405083,0.0009462617743567677,north,west,4.0,10,True,1.0
621,quad,1.7590977775405083,0.0009462617743567677,north,west,8.0,9,True,1.0
621,quad,1.7590977775405083,0.0009462617743567677,north,west,1.0,12,True,1.0
621,quad,1.7590977775405083,0.0009462617743567677,north,west,2.0,11,True,1.0
624,quad,0.12103059256319322,0.0003625233870922559,west,south,8.0,4,True,1.0
624,quad,0.12103059256319322,0.0003625233870922559,west,south,16.0,4,True,1.0
624,quad,0.12103059256319322,0.0003625233870922559,west,south,2.0,5,True,1.0
624,quad,0.12103059256319322,0.0003625233870922559,west,south,4.0,5,True,1.0
621,quad,1.7590977775405083,0.0009462617743567677,north,west,16.0,13,True,1.0
624,quad,0.12103059256319322,0.0003625233870922559,west,south,1.0,6,True,1.0
625,grf,0.14766052861505077,0.0010932673198631273,east,east,1.0,9,True,1.0
625,grf,0.14766052861505077,0.0010932673198631273,east,east,2.0,8,True,1.0
625,grf,0.14766052861505077,0.0010932673198631273,east,east,4.0,7,True,1.0
625,grf,0.14766052861505077,0.0010932673198631273,east,east,8.0,6,True,1.0
625,grf,0.14766052861505077,0.0010932673198631273,east,east,16.0,6,True,1.0
626,pins,0.17026896096200905,0.002252398393611891,east,north,1.0,11,True,1.0
626,pins,0.17026896096200905,0.002252398393611891,east,north,8.0,6,True,1.0
626,pins,0.17026896096200905,0.002252398393611891,east,north,16.0,7,True,1.0
626,pins,0.17026896096200905,0.002252398393611891,east,north,2.0,9,True,1.0
626,pins,0.17026896096200905,0.002252398393611891,east,north,4.0,7,True,1.0
627,blobs,0.5312117067778551,0.0009768070492679258,west,east,1.0,10,True,1.0
627,blobs,0.5312117067778551,0.0009768070492679258,west,east,2.0,10,True,1.0
627,blobs,0.5312117067778551,0.0009768070492679258,west,east,16.0,9,True,1.0
628,uniform,0.15200952124073247,0.0010989937322505548,south,east,1.0,8,True,1.0
627,blobs,0.5312117067778551,0.0009768070492679258,west,east,4.0,7,True,1.0
627,blobs,0.5312117067778551,0.0009768070492679258,west,east,8.0,11,True,1.0
628,uniform,0.15200952124073247,0.0010989937322505548,south,east,2.0,7,True,1.0
628,uniform,0.15200952124073247,0.0010989937322505548,south,east,4.0,6,True,1.0
628,uniform,0.15200952124073247,0.0010989937322505548,south,east,8.0,5,True,1.0
628,uniform,0.15200952124073247,0.0010989937322505548,south,east,16.0,5,True,1.0
630,quad,0.13761917495424314,0.0003059934480409774,north,north,1.0,6,True,1.0
630,quad,0.13761917495424314,0.0003059934480409774,north,north,2.0,5,True,1.0
630,quad,0.13761917495424314,0.0003059934480409774,north,north,4.0,5,True,1.0
630,quad,0.13761917495424314,0.0003059934480409774,north,north,8.0,4,True,1.0
630,quad,0.13761917495424314,0.0003059934480409774,north,north,16.0,4,True,1.0
631,sin2d,0.2770735122767114,0.0003942705527310175,south,west,1.0,7,True,1.0
631,sin2d,0.2770735122767114,0.0003942705527310175,south,west,8.0,5,True,1.0
631,sin2d,0.2770735122767114,0.0003942705527310175,south,west,16.0,4,True,1.0
631,sin2d,0.2770735122767114,0.0003942705527310175,south,west,2.0,6,True,1.0
631,sin2d,0.2770735122767114,0.0003942705527310175,south,west,4.0,5,True,1.0
632,quad,0.39740980024044686,0.0010733893267081027,west,north,1.0,9,True,1.0
632,quad,0.39740980024044686,0.0010733893267081027,west,north,2.0,8,True,1.0
632,quad,0.39740980024044686,0.0010733893267081027,west,north,4.0,7,True,1.0
632,quad,0.39740980024044686,0.0010733893267081027,west,north,8.0,7,True,1.0
632,quad,0.39740980024044686,0.0010733893267081027,west,north,16.0,6,True,1.0
634,quad,0.17600526742570793,0.0011222961253166683,south,north,1.0,9,True,1.0
607,blobs,1.9320563418019407,0.0013125173674760487,north,west,2.0,34,True,1.0
607,blobs,1.9320563418019407,0.0013125173674760487,north,west,4.0,120,False,1.0
634,quad,0.17600526742570793,0.0011222961253166683,south,north,2.0,8,True,1.0
634,quad,0.17600526742570793,0.0011222961253166683,south,north,4.0,7,True,1.0
634,quad,0.17600526742570793,0.0011222961253166683,south,north,8.0,6,True,1.0
634,quad,0.17600526742570793,0.0011222961253166683,south,north,16.0,6,True,1.0
636,sin2d,0.13313407304596397,0.00037453437960031065,east,west,2.0,6,True,1.0
636,sin2d,0.13313407304596397,0.00037453437960031065,east,west,4.0,5,True,1.0
636,sin2d,0.13313407304596397,0.00037453437960031065,east,west,8.0,5,True,1.0
636,sin2d,0.13313407304596397,0.00037453437960031065,east,west,16.0,4,True,1.0
637,sin2d,1.985587896314031,0.00045809865889510703,east,east,1.0,8,True,1.0
637,sin2d,1.985587896314031,0.00045809865889510703,east,east,2.0,7,True,1.0
633,serpentine,0.14180663603795107,0.0017847905866177633,west,east,16.0,18,True,1.0
636,sin2d,0.13313407304596397,0.00037453437960031065,east,west,1.0,7,True,1.0
637,sin2d,1.985587896314031,0.00045809865889510703,east,east,4.0,6,True,1.0
637,sin2d,1.985587896314031,0.00045809865889510703,east,east,8.0,7,True,1.0
633,serpentine,0.14180663603795107,0.0017847905866177633,west,east,4.0,7,True,1.0
633,serpentine,0.14180663603795107,0.0017847905866177633,west,east,8.0,7,True,1.0
633,serpentine,0.14180663603795107,0.0017847905866177633,west,east,1.0,22,True,1.0
633,serpentine,0.14180663603795107,0.0017847905866177633,west,east,2.0,8,True,1.0
637,sin2d,1.985587896314031,0.00045809865889510703,east,east,16.0,6,True,1.0
638,pins,1.0648535721484556,0.0014105002821361541,east,south,1.0,12,True,1.0
640,quad,0.4539652816013357,0.0007156455585452016,east,south,1.0,8,True,1.0
640,quad,0.4539652816013357,0.0007156455585452016,east,south,2.0,7,True,1.0
640,quad,0.4539652816013357,0.0007156455585452016,east,south,4.0,6,True,1.0
640,quad,0.4539652816013357,0.0007156455585452016,east,south,8.0,5,True,1.0
638,pins,1.0648535721484556,0.0014105002821361541,east,south,2.0,11,True,1.0
638,pins,1.0648535721484556,0.0014105002821361541,east,south,4.0,10,True,1.0
640,quad,0.4539652816013357,0.0007156455585452016,east,south,16.0,5,True,1.0
639,blobs,0.19861459891488684,0.00208305688505664,south,north,1.0,120,False,1.0
642,sin2d,0.12056240443171973,0.001024477509568842,north,north,1.0,8,True,1.0
642,sin2d,0.12056240443171973,0.001024477509568842,north,north,2.0,7,True,1.0
642,sin2d,0.12056240443171973,0.001024477509568842,north,north,4.0,6,True,1.0
642,sin2d,0.12056240443171973,0.001024477509568842,north,north,8.0,5,True,1.0
638,pins,1.0648535721484556,0.0014105002821361541,east,south,8.0,120,False,1.0
638,pins,1.0648535721484556,0.0014105002821361541,east,south,16.0,61,True,1.0
643,uturn,0.6917906531568281,0.00035719645590537866,west,west,2.0,7,True,1.0
643,uturn,0.6917906531568281,0.00035719645590537866,west,west,4.0,6,True,1.0
642,sin2d,0.12056240443171973,0.001024477509568842,north,north,16.0,5,True,1.0
643,uturn,0.6917906531568281,0.00035719645590537866,west,west,1.0,9,True,1.0
639,blobs,0.19861459891488684,0.00208305688505664,south,north,8.0,49,True,1.0
639,blobs,0.19861459891488684,0.00208305688505664,south,north,16.0,56,True,1.0
643,uturn,0.6917906531568281,0.00035719645590537866,west,west,8.0,6,True,1.0
643,uturn,0.6917906531568281,0.00035719645590537866,west,west,16.0,6,True,1.0
645,sin2d,0.6407551117885694,0.000459150142468749,north,east,1.0,8,True,1.0
645,sin2d,0.6407551117885694,0.000459150142468749,north,east,2.0,7,True,1.0
645,sin2d,0.6407551117885694,0.000459150142468749,north,east,4.0,6,True,1.0
645,sin2d,0.6407551117885694,0.000459150142468749,north,east,8.0,6,True,1.0
645,sin2d,0.6407551117885694,0.000459150142468749,north,east,16.0,5,True,1.0
644,uturn,0.9448401227159493,0.0005763875870865563,west,west,1.0,10,True,1.0
646,uturn,0.11561018330739224,0.0006737163982658128,west,west,1.0,6,True,1.0
646,uturn,0.11561018330739224,0.0006737163982658128,west,west,2.0,5,True,1.0
644,uturn,0.9448401227159493,0.0005763875870865563,west,west,2.0,8,True,1.0
644,uturn,0.9448401227159493,0.0005763875870865563,west,west,4.0,7,True,1.0
644,uturn,0.9448401227159493,0.0005763875870865563,west,west,8.0,7,True,1.0
644,uturn,0.9448401227159493,0.0005763875870865563,west,west,16.0,7,True,1.0
646,uturn,0.11561018330739224,0.0006737163982658128,west,west,4.0,5,True,1.0
646,uturn,0.11561018330739224,0.0006737163982658128,west,west,8.0,4,True,1.0
646,uturn,0.11561018330739224,0.0006737163982658128,west,west,16.0,4,True,1.0
647,uniform,0.7906372758006863,0.0003372364280802758,north,east,1.0,7,True,1.0
639,blobs,0.19861459891488684,0.00208305688505664,south,north,2.0,80,True,1.0
639,blobs,0.19861459891488684,0.00208305688505664,south,north,4.0,107,True,1.0
647,uniform,0.7906372758006863,0.0003372364280802758,north,east,8.0,5,True,1.0
647,uniform,0.7906372758006863,0.0003372364280802758,north,east,16.0,5,True,1.0
647,uniform,0.7906372758006863,0.0003372364280802758,north,east,2.0,6,True,1.0
647,uniform,0.7906372758006863,0.0003372364280802758,north,east,4.0,5,True,1.0
648,uniform,1.0959020519191123,0.0006369480721637039,north,north,1.0,11,True,1.0
648,uniform,1.0959020519191123,0.0006369480721637039,north,north,2.0,14,True,1.0
649,serpentine,0.23368496452242093,0.0019468119437265486,north,north,2.0,12,True,1.0
649,serpentine,0.23368496452242093,0.0019468119437265486,north,north,4.0,11,True,1.0
648,uniform,1.0959020519191123,0.0006369480721637039,north,north,16.0,10,True,1.0
649,serpentine,0.23368496452242093,0.0019468119437265486,north,north,1.0,19,True,1.0
652,uturn,0.37635676268639867,0.0003356856842747881,west,west,4.0,5,True,1.0
652,uturn,0.37635676268639867,0.0003356856842747881,west,west,8.0,5,True,1.0
652,uturn,0.37635676268639867,0.0003356856842747881,west,west,1.0,7,True,1.0
652,uturn,0.37635676268639867,0.0003356856842747881,west,west,2.0,6,True,1.0
648,uniform,1.0959020519191123,0.0006369480721637039,north,north,4.0,18,True,1.0
648,uniform,1.0959020519191123,0.0006369480721637039,north,north,8.0,18,True,1.0
652,uturn,0.37635676268639867,0.0003356856842747881,west,west,16.0,5,True,1.0
653,sin2d,0.1347815948240958,0.0011943905473047218,east,north,1.0,10,True,1.0
653,sin2d,0.1347815948240958,0.0011943905473047218,east,north,2.0,8,True,1.0
653,sin2d,0.1347815948240958,0.0011943905473047218,east,north,4.0,7,True,1.0
649,serpentine,0.23368496452242093,0.0019468119437265486,north,north,8.0,8,True,1.0
649,serpentine,0.23368496452242093,0.0019468119437265486,north,north,16.0,12,True,1.0
653,sin2d,0.1347815948240958,0.0011943905473047218,east,north,8.0,7,True,1.0
653,sin2d,0.1347815948240958,0.0011943905473047218,east,north,16.0,6,True,1.0
655,sin2d,0.3278018190662861,0.0003144155348882206,east,south,2.0,7,True,1.0
655,sin2d,0.3278018190662861,0.0003144155348882206,east,south,4.0,6,True,1.0
655,sin2d,0.3278018190662861,0.0003144155348882206,east,south,8.0,5,True,1.0
655,sin2d,0.3278018190662861,0.0003144155348882206,east,south,16.0,4,True,1.0
650,blobs,1.0153245589905824,0.0011601910767208453,east,south,1.0,16,True,1.0
650,blobs,1.0153245589905824,0.0011601910767208453,east,south,2.0,17,True,1.0
650,blobs,1.0153245589905824,0.0011601910767208453,east,south,16.0,38,True,1.0
655,sin2d,0.3278018190662861,0.0003144155348882206,east,south,1.0,7,True,1.0
650,blobs,1.0153245589905824,0.0011601910767208453,east,south,4.0,10,True,1.0
650,blobs,1.0153245589905824,0.0011601910767208453,east,south,8.0,25,True,1.0
657,quad,0.8179634104112069,0.0014571084025371368,south,west,2.0,11,True,1.0
657,quad,0.8179634104112069,0.0014571084025371368,south,west,4.0,9,True,1.0
657,quad,0.8179634104112069,0.0014571084025371368,south,west,8.0,9,True,1.0
657,quad,0.8179634104112069,0.0014571084025371368,south,west,16.0,14,True,1.0
651,blobs,0.5961501299693958,0.002217088964937132,west,north,1.0,120,False,1.0
651,blobs,0.5961501299693958,0.002217088964937132,west,north,2.0,37,True,1.0
651,blobs,0.5961501299693958,0.002217088964937132,west,north,16.0,30,True,1.0
657,quad,0.8179634104112069,0.0014571084025371368,south,west,1.0,12,True,1.0
656,uniform,0.534974716409846,0.0018571089210829424,west,east,1.0,14,True,1.0
656,uniform,0.534974716409846,0.0018571089210829424,west,east,2.0,12,True,1.0
658,grf,0.739117472807256,0.0003137258972070316,west,south,2.0,7,True,1.0
658,grf,0.739117472807256,0.0003137258972070316,west,south,4.0,7,True,1.0
656,uniform,0.534974716409846,0.0018571089210829424,west,east,16.0,10,True,1.0
658,grf,0.739117472807256,0.0003137258972070316,west,south,1.0,8,True,1.0
658,grf,0.739117472807256,0.0003137258972070316,west,south,8.0,6,True,1.0
658,grf,0.739117472807256,0.0003137258972070316,west,south,16.0,5,True,1.0
656,uniform,0.534974716409846,0.0018571089210829424,west,east,4.0,10,True,1.0
656,uniform,0.534974716409846,0.0018571089210829424,west,east,8.0,16,True,1.0
659,blobs,0.6189039417331249,0.00031226831770942494,west,south,4.0,6,True,1.0
659,blobs,0.6189039417331249,0.00031226831770942494,west,south,8.0,5,True,1.0
659,blobs,0.6189039417331249,0.00031226831770942494,west,south,1.0,9,True,1.0
659,blobs,0.6189039417331249,0.00031226831770942494,west,south,2.0,7,True,1.0
